key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
4050117,Polygala riograndensis Lüdtke & Miotto,Polygala riograndensis,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala riograndensis,0,Senega riograndensis,Senega riograndensis (Lüdtke & Miotto) J.F.B.Pastore,12300538,HOMOTYPIC_SYNONYM,,(Lüdtke & Miotto) J.F.B.Pastore,
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala amoenissima,Polygala amoenissima Tamamsch.,4051600,SYNONYM,,Tamamsch.,"Tamamsch. (1936). In: Fedde, Repert. 39: 324."
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala floribunda,Polygala floribunda Boiss. & A.Huet,7871704,HETEROTYPIC_SYNONYM,,Boiss. & A.Huet,"Boiss. & A. Huet. (1856). In: Boiss., Diagn. Pl. Orient., Ser. 2, 5: 50, Nom. Illeg."
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala grandis,Polygala grandis Pall.,4051869,HETEROTYPIC_SYNONYM,,Pall.,Pall. (1801). In: Reise Südl. Statthaltersch. Russ. Reich. 2: 190.
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala magna,Polygala magna Georgi,4051958,SYNONYM,,Georgi,Georgi. (1800). In: Beschr. Nation. Russ. Reich 3(4): 1159.
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala moldavica,Polygala moldavica Kotov,4051317,SYNONYM,,Kotov,"Kotov. (1940). In: J. Bot. Acad. Sci. Ukraine 1: No. 2, 277."
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala neglecta,Polygala neglecta A.Kern.,4050693,HETEROTYPIC_SYNONYM,,A.Kern.,A. Kern. (1868). In: Oesterr. Bot. Zeitschr. 18: 37.
7372627,Polygala major Jacq.,Polygala major,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala major,0,Polygala nicaeensis,Polygala nicaeensis Schur,8393906,HETEROTYPIC_SYNONYM,,Schur,Schur. (1866). In: Enum. Pl. Trans. 89 Non Risso Ex W. D. J. Koch.
4049472,Polygala papuana (Steenis) Meijden,Polygala papuana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala papuana,0,Bredemeyera papuana,Bredemeyera papuana Steenis,4049809,SYNONYM,,Steenis,Steenis. (1968). In: Acta Bot. Neerl. 17: 380.
7550750,Polygala brachyphylla Chodat,Polygala brachyphylla,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala brachyphylla,0,Polygala brevifolia,Polygala brevifolia Harv.,7951366,HETEROTYPIC_SYNONYM,,Harv.,"Harv. (1860). In: Harv. & Sond. Fl. Cap. 1: 90, Non Nutt."
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala amarella,Polygala amarella Coss. & Germ.,8285628,SYNONYM,,Coss. & Germ.,
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala cantalica,"Polygala cantalica Jord.Puyf., 1872",7559755,SYNONYM,,"Jord.Puyf., 1872",
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala corbariensis,Polygala corbariensis (Timb.-Lagr.) A.W.Hill,8067632,SYNONYM,,(Timb.-Lagr.) A.W.Hill,"Hill, A. W. (1926). In: Index Kew., Suppl. 6: 161."
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala heribaudii,Polygala heribaudii Sennen,4051313,SYNONYM,,Sennen,Sennen. (1912). In: Bol. Soc. Aragonesa Ci. Nat. 11: 183.
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala heterophylla,Polygala heterophylla F.W.Schultz,4051289,SYNONYM,,F.W.Schultz,
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala timbalii,Polygala timbalii Legrand,7552966,SYNONYM,,Legrand,Legrand. (1881). In: Bull. Soc. Bot. France 28: 54.
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala vulgaris,Polygala vulgaris Asso,7532163,SYNONYM,,Asso,
8169088,Polygala calcarea F.W.Schultz,Polygala calcarea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala calcarea,0,Polygala ilseana,"Polygala ×ilseana C.F.Gaertn., 1916",7406096,SYNONYM,,"C.F.Gaertn., 1916",
4052265,"Polygala scutellata Chaten ex Rouy & Foucaud, 1896",Polygala scutellata,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala scutellata,0,Polygala scutellata,Polygala scutellata Chaten,8445576,HOMOTYPIC_SYNONYM,,Chaten,
4052066,Polygala wettsteinii Chodat,Polygala wettsteinii,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala wettsteinii,0,Polygala rubiifolia,Polygala rubiifolia Chodat,8550030,HOMOTYPIC_SYNONYM,,Chodat,
4052066,Polygala wettsteinii Chodat,Polygala wettsteinii,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala wettsteinii,0,Polygala rubiifolia,Polygala rubiifolia Chodat ex Grondona,4049808,SYNONYM,,Chodat ex Grondona,Chodat ex Grondona. (1949). In: Darwiniana 9: 37.
4052066,Polygala wettsteinii Chodat,Polygala wettsteinii,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala wettsteinii,0,Senega wettsteinii,Senega wettsteinii (Chodat) J.F.B.Pastore,12313755,HOMOTYPIC_SYNONYM,,(Chodat) J.F.B.Pastore,
3191435,Polygala rugelii Shuttlw. ex Chapm.,Polygala rugelii,SPECIES,DOUBTFUL,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala rugelii,0,Pylostachya rugelii,Pylostachya rugelii (Shuttlw. ex Chapm.) Small,3191436,SYNONYM,,(Shuttlw. ex Chapm.) Small,
4052273,Polygala ludwigiana Eckl. & Zeyh.,Polygala ludwigiana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala ludwigiana,0,Heistera laxa,Heistera laxa (Thunb.) Kuntze,4049805,HETEROTYPIC_SYNONYM,,(Thunb.) Kuntze,
