key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
4427406,"Ctesias serra (Fabricius, 1792)",Ctesias serra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Ctesias,Ctesias serra,1,Tiresias serra,Tiresias serra (F.),6966655,SYNONYM,,(F.) ,
4427489,"Sefrania bleusei Pic, 1899",Sefrania bleusei,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Sefrania,Sefrania bleusei,1,Fohrer bleusei,"Fohrer bleusei Pic, 1899",9267567,SYNONYM,,"Pic, 1899",
1095808,"Thylodrias contractus Motschulsky, 1839",Thylodrias contractus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Thylodrias,Thylodrias contractus,1,Hospidopterus efflatouni,"Hospidopterus efflatouni Pic, 1921",4427413,HETEROTYPIC_SYNONYM,,"Pic, 1921",
1095808,"Thylodrias contractus Motschulsky, 1839",Thylodrias contractus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Thylodrias,Thylodrias contractus,1,Ignotus aenigmaticus,"Ignotus aenigmaticus Slosson, 1903",4427412,HETEROTYPIC_SYNONYM,,"Slosson, 1903",
4427279,"Phradonoma nobile (Reitter, 1881)",Phradonoma nobile,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Phradonoma,Phradonoma nobile,0,Trogoderma nobile,"Trogoderma nobile Reitter, 1881",4427280,HOMOTYPIC_SYNONYM,,"Reitter, 1881",
6966757,"Phradonoma tricolor (Arrow, 1915)",Phradonoma tricolor,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Phradonoma,Phradonoma tricolor,0,Trogoderma tricolor,"Trogoderma tricolor Arrow, 1915",6966758,SYNONYM,,"Arrow, 1915",
4427281,"Phradonoma villosulum (Duftschmid, 1825)",Phradonoma villosulum,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Phradonoma,Phradonoma villosulum,0,Anthrenus villosulum,"Anthrenus villosulum Duftschmid, 1825",4427282,HOMOTYPIC_SYNONYM,,"Duftschmid, 1825",
1095928,"Labrocerus concolor Sharp, 1885",Labrocerus concolor,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus concolor,0,Labrocerus simplex,"Labrocerus simplex Sharp, 1908",1095929,SYNONYM,,"Sharp, 1908",
1095926,"Labrocerus depressus (Sharp, 1908)",Labrocerus depressus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus depressus,0,Eocerus depressus,"Eocerus depressus Sharp, 1908",4998221,SYNONYM,,"Sharp, 1908",
1095915,"Labrocerus setosus Sharp, 1908",Labrocerus setosus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus setosus,0,Labrocerus affinis,"Labrocerus affinis Sharp, 1908",1095917,SYNONYM,,"Sharp, 1908",
1095915,"Labrocerus setosus Sharp, 1908",Labrocerus setosus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus setosus,0,Labrocerus pallipes,"Labrocerus pallipes Sharp, 1908",1095916,SYNONYM,,"Sharp, 1908",
1095920,"Labrocerus similaris (Sharp, 1908)",Labrocerus similaris,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus similaris,0,Argocerus similaris,"Argocerus similaris Sharp, 1908",1095921,SYNONYM,,"Sharp, 1908",
1095920,"Labrocerus similaris (Sharp, 1908)",Labrocerus similaris,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus similaris,0,Argocerus subguttatus,"Argocerus subguttatus Sharp, 1908",1095922,SYNONYM,,"Sharp, 1908",
1095918,"Labrocerus vestitus Sharp, 1908",Labrocerus vestitus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Labrocerus,Labrocerus vestitus,0,Labrocerus flavicornis,"Labrocerus flavicornis Sharp, 1908",1095919,SYNONYM,,"Sharp, 1908",
4427431,"Attagenus anthrenoides (Wollaston, 1864)",Attagenus anthrenoides,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus anthrenoides,0,Telopes anthrenoides,"Telopes anthrenoides Wollaston, 1864",4427432,HOMOTYPIC_SYNONYM,,"Wollaston, 1864",
6965603,"Attagenus australis (Montrouzier, 1860)",Attagenus australis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus australis,0,Trinodes australis,"Trinodes australis Montrouzier, 1860",6965604,SYNONYM,,"Montrouzier, 1860",
4427480,"Attagenus bifasciatus (Olivier, 1790)",Attagenus bifasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus bifasciatus,0,Dermestes bifasciatus,"Dermestes bifasciatus Olivier, 1790",4427481,HOMOTYPIC_SYNONYM,,"Olivier, 1790",
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Attagenus dalmatinus,"Attagenus dalmatinus Kuester, 1847",7541391,HETEROTYPIC_SYNONYM,,"Kuester, 1847",
