key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
1832243,"Oecia oecophila (Staudinger, 1876)",Oecia oecophila,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Oecia,Oecia oecophila,0,Oecia maculata,"Oecia maculata Walsingham, 1897",1832242,SYNONYM,,"Walsingham, 1897","Walsingham, L. (1897) Revision of the West Indian Micro-Lepidoptera, with descriptions of new species. Proceedings of the Zoological Society of London, 54–182. Available from http://www.biodiversitylibrary.org/item/97165#page/140/mode/2up"
1846064,"Nukusa praeditella (Rebel, 1891)",Nukusa praeditella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nukusa,Nukusa praeditella,1,Borkhausenia cinerella,"Borkhausenia cinerella Rebel, 1941",4528959,HOMOTYPIC_SYNONYM,,"Rebel, 1941",
1846064,"Nukusa praeditella (Rebel, 1891)",Nukusa praeditella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nukusa,Nukusa praeditella,1,Lampros praeditella,"Lampros praeditella Rebel, 1891",9103546,HOMOTYPIC_SYNONYM,,"Rebel, 1891",Rebel (1891) Verhandlungen der Zoologisch-Botanischen Gesellschaft in Wien. 41.
1846064,"Nukusa praeditella (Rebel, 1891)",Nukusa praeditella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nukusa,Nukusa praeditella,1,Nukusa cinerella,"Nukusa cinerella (Rebel, 1941)",1846063,HOMOTYPIC_SYNONYM,,"(Rebel, 1941) ",
1845806,"Neospastus delicatella (Walsingham, 1901)",Neospastus delicatella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Neospastus,Neospastus delicatella,0,Donaspastus delicatellus,"Donaspastus delicatellus (Walsingham, 1901)",4528925,HOMOTYPIC_SYNONYM,,"(Walsingham, 1901) ",
1845806,"Neospastus delicatella (Walsingham, 1901)",Neospastus delicatella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Neospastus,Neospastus delicatella,0,Symmoca delicatella,"Symmoca delicatella Walsingham, 1901",4528926,HOMOTYPIC_SYNONYM,,"Walsingham, 1901",Walsingham (1901) Entomologist's Monthly Magazine. 37.
1845918,"Nastoceras candidella (Chrétien, 1922)",Nastoceras candidella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nastoceras,Nastoceras candidella,0,Symmoca candidella,"Symmoca candidella Chrétien, 1922",12065650,SYNONYM,,"Chrétien, 1922",
1845918,"Nastoceras candidella (Chrétien, 1922)",Nastoceras candidella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nastoceras,Nastoceras candidella,0,Symmoca gypsomorpha,"Symmoca gypsomorpha Meyrick, 1928",6212418,SYNONYM,,"Meyrick, 1928",
1845918,"Nastoceras candidella (Chrétien, 1922)",Nastoceras candidella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Nastoceras,Nastoceras candidella,0,Symmoca nigricornella,"Symmoca nigricornella Chrétien, 1922",6212419,SYNONYM,,"Chrétien, 1922",
1845941,"Mylothra forsteri (Gozmány, 1963)",Mylothra forsteri,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra forsteri,0,Megasymmoca forsteri,"Megasymmoca forsteri Gozmány, 1963",12149437,SYNONYM,,"Gozmány, 1963",Gozmany (1963) Acta Zoologica Academiae Scientiarum Hungaricae. 9.
1845933,"Mylothra maga (Gozmány, 1963)",Mylothra maga,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra maga,0,Megasymmoca maga,"Megasymmoca maga Gozmány, 1963",11939023,SYNONYM,,"Gozmány, 1963",
1845942,"Mylothra mithra (Gozmány, 1963)",Mylothra mithra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra mithra,0,Megasymmoca mithra,"Megasymmoca mithra Gozmány, 1963",12022734,SYNONYM,,"Gozmány, 1963",
1845934,"Mylothra mithridates (Gozmány, 1963)",Mylothra mithridates,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra mithridates,0,Megasymmoca mithridates,"Megasymmoca mithridates Gozmány, 1963",12089350,SYNONYM,,"Gozmány, 1963",
1845939,"Mylothra persica (Gozmány, 1963)",Mylothra persica,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra persica,0,Megasymmoca persica,"Megasymmoca persica Gozmány, 1963",11996775,SYNONYM,,"Gozmány, 1963",
1845943,"Mylothra pyrrhella (Ragonot, 1895)",Mylothra pyrrhella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra pyrrhella,0,Symmoca pyrrhella,"Symmoca pyrrhella Ragonot, 1895",11952148,SYNONYM,,"Ragonot, 1895",
1845943,"Mylothra pyrrhella (Ragonot, 1895)",Mylothra pyrrhella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra pyrrhella,0,Symmoca zeitunella,"Symmoca zeitunella Rebel, 1902",6212423,SYNONYM,,"Rebel, 1902",
1845930,"Mylothra sahname (Gozmány, 1963)",Mylothra sahname,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra sahname,0,Megasymmoca sahname,"Megasymmoca sahname Gozmány, 1963",12049233,SYNONYM,,"Gozmány, 1963",
1845936,"Mylothra satrapa (Gozmány, 1963)",Mylothra satrapa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra satrapa,0,Megasymmoca satrapa,"Megasymmoca satrapa Gozmány, 1963",11977829,SYNONYM,,"Gozmány, 1963",
1845940,"Mylothra sheherezade (Gozmány, 1963)",Mylothra sheherezade,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra sheherezade,0,Megasymmoca sheherezade,"Megasymmoca sheherezade Gozmány, 1963",12036338,SYNONYM,,"Gozmány, 1963",
1845931,"Mylothra sindbad (Gozmány, 1963)",Mylothra sindbad,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra sindbad,0,Megasymmoca sindbad,"Megasymmoca sindbad Gozmány, 1963",12135660,SYNONYM,,"Gozmány, 1963",
1845937,"Mylothra turana (Caradja, 1920)",Mylothra turana,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Mylothra,Mylothra turana,0,Symmoca turana,"Symmoca turana Caradja, 1920",12162759,SYNONYM,,"Caradja, 1920",
10832056,"Meleonoma acutiuscula (Wang, 2004)",Meleonoma acutiuscula,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma acutiuscula,0,Cryptolechia acutiuscula,"Cryptolechia acutiuscula Wang, 2004",9936078,SYNONYM,,"Wang, 2004","Wang, S. (2004) A study of Cryptolechia Zeller (Lepidoptera: Oecophoridae) in China (II), species from Guizhou Province. Entomologica Sinica, 11, 219–233."
10672397,"Meleonoma anthaedeaga (Wang, 2003)",Meleonoma anthaedeaga,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma anthaedeaga,0,Cryptolechia anthaedeaga,"Cryptolechia anthaedeaga Wang, 2003",10575860,SYNONYM,,"Wang, 2003","Wang, S. (2003) A study of Cryptolechia Zeller (Lepidoptera: Oecophoridae) in China (I), with descriptions of fifteen new species. Entomologica Sinica, 10, 195–213."
11664853,"Meleonoma anticentra (Meyrick, 1910)",Meleonoma anticentra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma anticentra,0,Cryptolechia anticentra,"Cryptolechia anticentra (Meyrick, 1910)",5120225,SYNONYM,,"(Meyrick, 1910) ",
11664853,"Meleonoma anticentra (Meyrick, 1910)",Meleonoma anticentra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma anticentra,0,Leptosaces anticentra,"Leptosaces anticentra Meyrick, 1910",12137793,SYNONYM,,"Meyrick, 1910",
10725912,"Meleonoma argometra (Meyrick, 1935)",Meleonoma argometra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma argometra,0,Cryptolechia argometra,"Cryptolechia argometra Meyrick, 1935",5120175,SYNONYM,,"Meyrick, 1935",
1842903,"Meleonoma aridula Wang & Zhu, 2020",Meleonoma aridula,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma aridula,0,Cryptolechia aridula,"Cryptolechia aridula Meyrick, 1910",11973234,SYNONYM,,"Meyrick, 1910",
10853904,"Meleonoma bifida (Wang, 2006)",Meleonoma bifida,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma bifida,0,Cryptolechia bifida,"Cryptolechia bifida Wang, 2006",10015094,SYNONYM,,"Wang, 2006","Wang, S. (2006) The Cryptolechia Zeller (Lepidoptera: Oecophoridae) of China (III): Checklist and descriptions of new species. Zootaxa, 1195, 1–29. [in English] Available at https://doi.org/10.11646/zootaxa.1195.1.1"
10744342,"Meleonoma bifoliolata (Wang, 2006)",Meleonoma bifoliolata,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma bifoliolata,0,Cryptolechia bifoliolata,"Cryptolechia bifoliolata Wang, 2006",10503888,SYNONYM,,"Wang, 2006","Wang, S. (2006) The Cryptolechia Zeller (Lepidoptera: Oecophoridae) of China (III): Checklist and descriptions of new species. Zootaxa, 1195, 1–29. [in English] Available at https://doi.org/10.11646/zootaxa.1195.1.1"
10884527,"Meleonoma concaviuscula (Wang, 2004)",Meleonoma concaviuscula,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma concaviuscula,0,Cryptolechia concaviuscula,"Cryptolechia concaviuscula Wang, 2004",10108071,SYNONYM,,"Wang, 2004","Wang, S. (2004) A study of Cryptolechia Zeller (Lepidoptera: Oecophoridae) in China (II), species from Guizhou Province. Entomologica Sinica, 11, 219–233."
10796793,"Meleonoma cornutivalvata (Wang, 2003)",Meleonoma cornutivalvata,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma cornutivalvata,0,Cryptolechia cornutivalvata,"Cryptolechia cornutivalvata Wang, 2003",12335564,SYNONYM,,"Wang, 2003","Wang, S. (2003) A study of Cryptolechia Zeller (Lepidoptera: Oecophoridae) in China (I), with descriptions of fifteen new species. Entomologica Sinica, 10, 195–213."
1842904,"Meleonoma crocomitra (Meyrick, 1914)",Meleonoma crocomitra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Meleonoma,Meleonoma crocomitra,0,Pseudodoxia crocomitra,"Pseudodoxia crocomitra Meyrick, 1914",12027435,SYNONYM,,"Meyrick, 1914",
