key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
2478366,"Veniliornis frontalis (Cabanis, 1883)",Veniliornis frontalis,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis frontalis,0,Dryobates frontalis,"Dryobates frontalis (Cabanis, 1883)",10855920,SYNONYM,,"(Cabanis, 1883) ",
2478367,"Veniliornis kirkii (Malherbe, 1845)",Veniliornis kirkii,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis kirkii,6,Dryobates kirkii,"Dryobates kirkii (Malherbe, 1845)",10860672,SYNONYM,,"(Malherbe, 1845) ",
2478367,"Veniliornis kirkii (Malherbe, 1845)",Veniliornis kirkii,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis kirkii,6,Picus kirkii,"Picus kirkii Malherbe, 1845",11278120,SYNONYM,,"Malherbe, 1845",
5789380,"Veniliornis lignarius (Molina, 1782)",Veniliornis lignarius,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis lignarius,1,Dryobates lignarius,"Dryobates lignarius (Molina, 1782)",10726524,SYNONYM,,"(Molina, 1782) ",
5789380,"Veniliornis lignarius (Molina, 1782)",Veniliornis lignarius,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis lignarius,1,Picoides lignarius,"Picoides lignarius (Molina, 1782)",2477835,SYNONYM,,"(Molina, 1782) ",
5789380,"Veniliornis lignarius (Molina, 1782)",Veniliornis lignarius,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis lignarius,1,Picus lignarius,"Picus lignarius Molina, 1782",11223018,SYNONYM,,"Molina, 1782",
2478340,"Veniliornis maculifrons (von Spix, 1824)",Veniliornis maculifrons,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis maculifrons,0,Dryobates maculifrons,"Dryobates maculifrons (von Spix, 1824)",10747416,SYNONYM,,"(von Spix, 1824) ",
2478340,"Veniliornis maculifrons (von Spix, 1824)",Veniliornis maculifrons,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis maculifrons,0,Picus maculifrons,"Picus maculifrons von Spix, 1824",9149837,SYNONYM,,"von Spix, 1824",
7340156,"Veniliornis mixtus (Boddaert, 1783)",Veniliornis mixtus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis mixtus,5,Dryobates mixtus,"Dryobates mixtus (Boddaert, 1783)",10897328,SYNONYM,,"(Boddaert, 1783) ",
7340156,"Veniliornis mixtus (Boddaert, 1783)",Veniliornis mixtus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis mixtus,5,Picoides mixtus,"Picoides mixtus (Boddaert, 1783)",2477769,SYNONYM,,"(Boddaert, 1783) ",
7340156,"Veniliornis mixtus (Boddaert, 1783)",Veniliornis mixtus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis mixtus,5,Picus mixtus,"Picus mixtus Boddaert, 1783",11232750,SYNONYM,,"Boddaert, 1783",
2478341,"Veniliornis nigriceps (d'Orbigny, 1841)",Veniliornis nigriceps,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis nigriceps,4,Dryobates nigriceps,"Dryobates nigriceps (d'Orbigny, 1841)",10768037,SYNONYM,,"(d'Orbigny, 1841) ",
